studio_name,url_type,url,status_code,status_label,final_url,redirected,error
THビル貸し会議室 レンタルスタジオ,Webサイト,https://sinjukuth.jimdofree.com/,200.0,OK,https://sinjukuth.jimdofree.com/,False,
TKO DANCE STUDIO(TKOダンススタジオ),Webサイト,http://tkodancestudio.com/,200.0,OK,http://tkodancestudio.com/,False,
TKPスター貸会議室 東京タワー通り,Webサイト,https://www.kashikaigishitsu.net/facilitys/st-tokyotowerdori/?utm_source=google&utm_medium=maps&utm_campaign=gmb,200.0,OK,https://www.kashikaigishitsu.net/facilitys/st-tokyotowerdori/?utm_source=google&utm_medium=maps&utm_campaign=gmb,False,
TOHNO DANCE STUDIO,Webサイト,http://tohno-dancestudio.com/,200.0,OK,https://tohno-dancestudio.com/,True,
TOKYO GATE STUDIO 東京ゲートスタジオ レンタルスタジオ,Webサイト,https://shinagawa.studiosquare.jp/,200.0,OK,https://shinagawa.studiosquare.jp/,False,
ＴＲＢタップダンススタジオ,Webサイト,http://trbtap.com/,200.0,OK,https://sites.google.com/view/trbtapdance,True,
すむぞうスタジオ 渋谷公園通りスタジオPINK&BLUE(ピンクアンドブルー),Webサイト,https://studio.sumuzo.info/studio/koendoriblue/,404.0,NOT_FOUND,https://studio.sumuzo.info/studio/koendoriblue/,False,
TRINITY DANCE CENTER桜上水校,Webサイト,https://tdc-kids.com/,200.0,OK,https://tdc-kids.com/,False,
Tダンスプロダクション,Webサイト,https://dancespacefunabori.com/,200.0,OK,https://dancespacefunabori.com/,False,
U210 【立川レンタルダンススタジオ】,Webサイト,https://www.studiou210.com/,200.0,OK,https://www.studiou210.com/,False,
UBクリエイティブベース,Webサイト,https://www.ubcb.jp/,200.0,OK,https://ubcb.jp/,True,
VERONICA FIT,Webサイト,https://veronicafit.tokyo/,403.0,BLOCKED,https://veronicafit.tokyo/,False,
BUZZ渋谷MARKCITY,Webサイト,https://buzz-st.com/shibuya4,404.0,NOT_FOUND,https://buzz-st.com/shibuya4,False,
World of Dance Studios Tokyo,Webサイト,https://wod-studio.tokyo/?utm_source=google&utm_medium=maps&utm_id=googlemybusiness,200.0,OK,https://wod-studio.tokyo/?utm_source=google&utm_medium=maps&utm_id=googlemybusiness,False,
Y'sホール三鷹,Webサイト,https://yshall-mitaka.jp/,200.0,OK,https://yshall-mitaka.jp/,False,
ＹＡＲＩＴＡＹＵ‐ＢＡＬＬＥＴ・ＳＴＵＤＩＯ,Webサイト,http://yaritayu-balletstudio.com/yy/,404.0,NOT_FOUND,https://yaritayu-balletstudio.com/yy/,True,
YBS Yukino Ballet Studio,Webサイト,https://yukino-ballet-studio.com/,200.0,OK,https://yukino-ballet-studio.com/,False,
YKAダンススタジオ(横浜のK-POPダンススクール),Webサイト,https://yka-dance.com/,200.0,OK,https://yka-dance.com/,False,
YOKOTA BASE STUDIO,Webサイト,https://yokotabasestudio.com/,200.0,OK,https://yokotabasestudio.com/,False,
YR CLUB HOUSE 国領店,Webサイト,http://yrch.jp/,200.0,OK,https://yrch.jp/,True,
Z-RAHZ DANCE STUDIO,Webサイト,http://studio.z-rahz.com/,200.0,OK,https://www.z-rahz.com/,True,
ZITA アルゼンチンタンゴ,Webサイト,https://www.laestacion.jp/,200.0,OK,https://www.laestacion.jp/,False,
Zsa Zsa Zsu Dance Studio ザザズ,Webサイト,https://zsazsazsu-studio.com/,200.0,OK,https://zsazsazsu-studio.com/,False,
アートクリエイションスタジオ,Webサイト,http://acs-ikuta.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='acs-ikuta.com', port=80): Max retries exceeded with url"
アートスタジオバレエ,Webサイト,http://art-studio-ballet.jp/,200.0,OK,http://www.art-studio-ballet.jp/,True,
あいしまバレエスクール,Webサイト,http://aishima-ballet.com/,200.0,OK,https://www.aishima-ballet.com/,True,
アイスタジオ,Webサイト,http://www.iistudio.jp/,200.0,OK,https://iistudio.jp/,True,
あおちゃんダンスコミュニケーション サルサダンス ブラジルダンス 認知症予防ダンス,Webサイト,https://danceclub.jp/,200.0,OK,https://danceclub.jp/,False,
アカペラスタジオ ベースオントップ吉祥寺店,Webサイト,https://bassontop.tokyo.jp/a-cappella_kichijoji/,200.0,OK,https://www.bassontop.co.jp/a-cappella/kichijoji/,True,
アカペラスタジオベースオントップ池袋東口店,Webサイト,https://bassontop.tokyo.jp/a-cappella_ikebukurohigashi/,200.0,OK,https://www.bassontop.co.jp/a-cappella/ikebukurohigashi/,True,
アクセ・スタジオ,Webサイト,http://accestudio.com/,200.0,OK,http://accestudio.com/,False,
アックミーエアリアルスタジオ ACME AERIAL STUDIO 36,Webサイト,https://www.acmejapan54.com/,200.0,OK,https://www.acmejapan54.com/,False,
アトリエ ベラーノ,Webサイト,http://verano.tokyo/,200.0,OK,http://verano.tokyo/,False,
アミューゼダンススポーツクラブ,Webサイト,https://amuserdance.com/,200.0,OK,https://amuserdance.com/,False,
アメリカンスタイル専門の社交ダンスサークル 【Sunday Dance Cafe】,Webサイト,https://sundaydancecafe.hp.peraichi.com/,403.0,BLOCKED,https://sundaydancecafe.hp.peraichi.com/,False,
あやこバレエスタジオ,Webサイト,http://ayako-ballet-studio.tokyo/,200.0,OK,http://ayako-ballet-studio.tokyo/,False,
アリスト バレエスタジオ,Webサイト,https://aristoballetstudio.com/,200.0,OK,https://aristoballetstudio.com/,False,
レンタルスタジオ三ノ輪,Webサイト,http://rental.studio-minowa.com/,200.0,OK,http://rental.studio-minowa.com/,False,
レンタルスタジオODORU,Webサイト,https://odorudance.jp/,200.0,OK,https://odorudance.jp/,False,
アルゼンチンタンゴ・ダンス チケ,Webサイト,https://tangochique.com/,200.0,OK,https://tangochique.com/,False,
アルゼンチンタンゴ協会,Webサイト,http://tangokyoukai.com/,200.0,OK,https://www.tangokyoukai.com/,True,
ムーンプレイス レンタルスタジオ蔵前,Webサイト,https://dance-pavillion-74.business.site/?utm_source=gmb&utm_medium=referral,404.0,NOT_FOUND,https://dance-pavillion-74.business.site/?utm_source=gmb&utm_medium=referral,False,
アルファビデオレンタルスタジオ,Webサイト,https://www.alphavideo.co.jp/service/studio/,200.0,OK,https://www.alphavideo.co.jp/service/studio/,False,
スタジオブライト｜レンタル撮影スタジオ（完全予約制）,Webサイト,https://studiobright.co.jp/,200.0,OK,https://studiobright.co.jp/,False,
アロハホヌアフラスタジオ&レンタルスタジオ経堂,Webサイト,https://alohahonua.net/,200.0,OK,https://alohahonua.net/,False,
スタジオHIKARI 上野,Webサイト,https://hikari-studio.net/ueno/,200.0,OK,https://hikari-studio.net/ueno/,False,
イシカワヒロユキダンススタジオ,Webサイト,https://ishi-hiro-d-s.com/,200.0,OK,https://ishi-hiro-d-s.com/,False,
LIBRA SQUARE 三ノ輪スタジオ,Webサイト,http://liberus-grp.com/studio/,200.0,OK,http://liberus-grp.com/studio/,False,
ウスイダンススクール,Webサイト,https://usui-dance.com/,200.0,OK,https://usui-dance.com/,False,
ウチノダンススタジオ,Webサイト,http://www.danceview.co.jp/feature/0904_07.html,404.0,NOT_FOUND,https://www.danceview.co.jp/feature/0904_07.html,True,
スタジオジパング大久保,Webサイト,https://studiozipang.com/okubo-standard/,200.0,OK,https://studiozipang.com/okubo-standard/,False,
折橋恵子フラメンコ教室 estudio EL ANGEL,Webサイト,https://estudioelangel.com/,200.0,OK,https://estudioelangel.com/,False,
修子バレエアカデミー,Webサイト,https://shukoballetacademy.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='shukoballetacademy.com', port=443): Max retries exceed"
BUZZ レンタルスタジオ 神田店,Webサイト,https://buzz-st.com/kanda/,404.0,NOT_FOUND,https://buzz-st.com/kanda,False,
BUZZ レンタルスタジオ 秋葉原店,Webサイト,http://buzz-st.com/akihabara/,404.0,NOT_FOUND,https://buzz-st.com/akihabara,True,
バレエアーツ秋葉原,Webサイト,http://ballet-kba.com/,200.0,OK,https://ballet-kba.com/,True,
D→TA (ディータ),Webサイト,https://peraichi.com/landing_pages/view/dta,403.0,BLOCKED,https://peraichi.com/landing_pages/view/dta,False,
レンタルスタジオ YOGA SPICE 神保町,Webサイト,https://yogaspice.jp/,200.0,OK,https://yogaspice.jp/,False,
ピラティスシェアスタジオ ｜PILATES TIME（ピラティスタイム） 神保町,Webサイト,https://pilatestime.jp/,200.0,OK,https://pilatestime.jp/,False,
エイベックス・ダンスマスタートータルフィットネスクラブわらわら ふじみ野,Webサイト,https://dancemaster.avex.jp/studios/%E3%83%88%E3%83%BC%E3%82%BF%E3%83%AB%E3%83%95%E3%82%A3%E3%83%83%E3%83%88%E3%83%8D%E3%82%B9%E3%82%AF%E3%83%A9%E3%83%96%E3%82%8F%E3%82%89%E3%82%8F%E3%82%89%E3%81%B5%E3%81%98%E3%81%BF%E9%87%8E,200.0,OK,https://dancemaster.avex.jp/studios/a1029538001,True,
キッズダンススタジオ Sunny Piece,Webサイト,http://sunnypiece.sunnyday.jp/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='sunnypiece.sunnyday.jp', port=80): Max retries exceeded"
エーススタジオ,Webサイト,http://www.tachikawa-as-studio.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='www.tachikawa-as-studio.com', port=80): Max retries exc"
エースダンススタジオ,Webサイト,http://ace-dance.com/,200.0,OK,http://ace-dance.com/,False,
えこてんハウススタジオ,Webサイト,https://ekoten.tokyo/rental-studio/,200.0,OK,https://ekoten.tokyo/rental-studio/,False,
エストゥディオのりこ,Webサイト,http://estudio.lolipop.jp/,200.0,OK,http://estudio.lolipop.jp/,False,
エフィと虹色のヴェール十条スタジオ,Webサイト,http://effieballetconcert.com/,200.0,OK,https://www.effieballetconcert.com/,True,
エムズ・ダンスアカデミー 巣鴨第1教室,Webサイト,http://msdanca.cocolog-nifty.com/blog/,200.0,OK,https://msdanca.cocolog-nifty.com/blog/,True,
エルメスダンスカンパニー豊橋校,Webサイト,http://www.lahabana.co.jp/,200.0,OK,https://www.lahabana.co.jp/,True,
オガワ ダンス スタジオ,Webサイト,http://www.yokohama-ogawadance.com/,200.0,OK,http://www.yokohama-ogawadance.com/,False,
オギハラダンススクール,Webサイト,https://ogihara-ds.com/,200.0,OK,https://ogihara-ds.com/,False,
オダケイジ・ダンスアカデミー,Webサイト,http://odakeiji-dance.com/,200.0,OK,https://odakeiji-dance.com:443/,True,
WPG,Webサイト,https://worldplayground.jp/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='worldplayground.jp', port=443): Max retries exceeded w"
Ayaka Ballet Academy,Webサイト,https://www.ayakaballetacademy.com/,200.0,OK,https://www.ayakaballetacademy.com/,False,
カミヤマダンススタジオ,Webサイト,http://www.kamiyama-d-s.jp/,200.0,OK,https://www.kamiyama-d-s.jp/,True,
かよバレエスタジオ,Webサイト,http://www.kayoballet.com/,200.0,OK,http://www.kayoballet.com/,False,
カルサロ レンタルスタジオサロン,Webサイト,https://www.okeiko-culsalo.com/,200.0,OK,https://www.okeiko-culsalo.com/,False,
カルチャースクール ミジー,Webサイト,https://www.dance-mizzy.com/?utm_source=googlemybusiness&utm_medium=google&utm_campaign=maps,200.0,OK,https://www.dance-mizzy.com/?utm_source=googlemybusiness&utm_medium=google&utm_campaign=maps,False,
トゥモローダンスクラブ｜日暮里教室,Webサイト,https://tdc.ballroom.jp/lp/nippori/,404.0,NOT_FOUND,https://tdc.ballroom.jp/lp/nippori/,False,
ガルバスタジオ幡ヶ谷/GARBA写真館,Webサイト,https://garbastudiohatagaya.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='garbastudiohatagaya.com', port=443): Max retries excee"
カワチダンススタジオ,Webサイト,http://kawachi-dance.com/,200.0,OK,http://kawachi-dance.com/,False,
キッズダンススクール＆レンタルスタジオLOVE BONDS,Webサイト,https://www.love-bonds.net/,200.0,OK,https://www.love-bonds.net/,False,
キッズダンススクールANGELO★,Webサイト,http://angelo123.com/,200.0,OK,http://angelo123.com/,False,
レベルアップレンタルスタジオ,Webサイト,https://www.instagram.com/levelupren/,200.0,OK,https://www.instagram.com/levelupren/,False,
キッズダンススタジオSerenita西新井店,Webサイト,http://yoga-serenita.com/kidsdance,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='yoga-serenita.com', port=80): Max retries exceeded with"
キッズダンススタジオstudioCROSS（スタジオクロス）高幡不動クラス 日野市 多摩カルチャーセンター,Webサイト,http://www.studiocross.info/,200.0,OK,https://studiocross.info/,True,
キッズダンススタジオstudioCROSS（スタジオクロス）国立駅ゴールドジムクラス,Webサイト,https://studiocross.info/,200.0,OK,https://studiocross.info/,False,
フラメンコスタジオ エル ソニケテ,Webサイト,http://www.soniquete.info/,200.0,OK,https://www.soniquete.info/,True,
キャナリー,Webサイト,https://www.triple-rental.studio/,404.0,NOT_FOUND,https://www.triple-rental.studio/,False,
キューブキッズスポーツ,Webサイト,http://www.asaya-corp.co.jp/contact/,200.0,OK,https://asaya-corp.co.jp/contact/,True,
クボタナオコバレエスタジオ,Webサイト,https://kubotanaoko-ballet.com/,200.0,OK,https://kubotanaoko-ballet.com/,False,
クラウドナインスタジオ 町田店,Webサイト,https://www.cloud-9-studio.com/studio/machida.html,200.0,OK,https://www.cloud-9-studio.com/studio/machida.html,False,
ベストスタジオ中野,Webサイト,https://beststudio.jp/,200.0,OK,https://beststudio.jp/,False,
グラッドリ,Webサイト,http://www.gladdori.com/,200.0,OK,https://gladdori.com/,True,
sr pilates studio 中野,Webサイト,https://coubic.com/srpilates/2935443,403.0,BLOCKED,https://srpilates.stores.jp/reserve/srpilates/2935443,True,
ケアリノフラスタジオ,Webサイト,http://kealino-hula.com/,200.0,OK,https://www.kealino-hula.com/,True,
ゴールドジム南大沢東京,Webサイト,https://www.goldsgym.jp/shop/10210,200.0,OK,https://www.goldsgym.jp/shop/10210,False,
こどもディスコダンスアカデミー/N Contemporary Dance Arts キッズ・女性専用・役者,Webサイト,https://kurikodomodisco.wixsite.com/mysite,200.0,OK,https://kurikodomodisco.wixsite.com/mysite,False,
studio RhythMoon（スタジオ・リズムーン）,Webサイト,http://www.studiorhythmoon.com/,200.0,OK,https://studiorhythmoon.com/,True,
コンバレエスタジオ Kon Ballet Studio 糀谷店,Webサイト,http://konballetstudio.com/kojiya/,200.0,OK,http://konballetstudio.com/kojiya/,False,
サイスタジオ,Webサイト,http://www.saistudio.net/,200.0,OK,https://www.saistudio.net/,True,
サウンドスタジオM小岩,Webサイト,http://www.soundstudio-m.com/koiwa/index.html,200.0,OK,https://orpheusrecords.jp/ssm/,True,
サウンドスタジオノア 学芸大店,Webサイト,https://www.studionoah.jp/gakudai/,200.0,OK,https://www.studionoah.jp/gakudai/,False,
サウンドスタジオノア 吉祥寺店,Webサイト,https://www.studionoah.jp/kichijoji/,200.0,OK,https://www.studionoah.jp/kichijoji/,False,
サウンドスタジオノア 恵比寿店,Webサイト,https://www.studionoah.jp/ebisu/,200.0,OK,https://www.studionoah.jp/ebisu/,False,
サウンドスタジオノア 御茶ノ水店,Webサイト,https://www.studionoah.jp/ochanomizu/,200.0,OK,https://www.studionoah.jp/ochanomizu/,False,
サウンドスタジオノア 三軒茶屋店,Webサイト,https://www.studionoah.jp/sancha/,200.0,OK,https://www.studionoah.jp/sancha/,False,
サウンドスタジオノア 秋葉原店,Webサイト,https://www.studionoah.jp/akihabara/,200.0,OK,https://www.studionoah.jp/akihabara/,False,
サウンドスタジオノア 初台店,Webサイト,https://www.studionoah.jp/hatsudai/,200.0,OK,https://www.studionoah.jp/hatsudai/,False,
サウンドスタジオノア 新宿店,Webサイト,https://www.studionoah.jp/shinjuku/,200.0,OK,https://www.studionoah.jp/shinjuku/,False,
サウンドスタジオノア 赤坂店,Webサイト,https://www.studionoah.jp/akasaka/,200.0,OK,https://www.studionoah.jp/akasaka/,False,
サウンドスタジオノア 代々木,Webサイト,https://www.studionoah.jp/yoyogi/,200.0,OK,https://www.studionoah.jp/yoyogi/,False,
サウンドスタジオノア 中野店,Webサイト,https://www.studionoah.jp/nakano/,200.0,OK,https://www.studionoah.jp/nakano/,False,
サウンドスタジオノア 目黒不動前店,Webサイト,https://www.studionoah.jp/fudomae/,200.0,OK,https://www.studionoah.jp/fudomae/,False,
サウンドスタジオノア 野方店,Webサイト,https://www.studionoah.jp/nogata/,200.0,OK,https://www.studionoah.jp/nogata/,False,
サウンドスタジオノア銀座店,Webサイト,http://ginza.studionoah.jp/,200.0,OK,https://www.studionoah.jp/ginza/,True,
サウンドスタジオノア駒沢店,Webサイト,https://www.studionoah.jp/komazawa/,200.0,OK,https://www.studionoah.jp/komazawa/,False,
サウンドスタジオノア都立大店,Webサイト,https://www.studionoah.jp/toritsudai/,200.0,OK,https://www.studionoah.jp/toritsudai/,False,
サカモトトモキ・ダンススタジオ,Webサイト,https://sinjyuku-shakoudance.webnode.jp/,200.0,OK,https://sinjyuku-shakoudance.webnode.jp/,False,
ささらバレエアカデミー 平井駅,Webサイト,https://sasalaballet.wixsite.com/sasala,404.0,NOT_FOUND,https://sasalaballet.wixsite.com/sasala,False,
TONIC DANCE STUDIO 阿佐ヶ谷,Webサイト,https://www.tonicdancestudio.com/asagaya,200.0,OK,https://www.tonicdancestudio.com/asagaya,False,
サムシン コンビニエンス スタジオ,Webサイト,http://sumthin-studio.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='sumthin-studio.com', port=80): Max retries exceeded wit"
サムズダンススタジオ,Webサイト,http://www.sams-ds.com/,200.0,OK,https://www.sams-ds.com/,True,
サラ・プランタ,Webサイト,https://sala-planta.iberia-j.com/,200.0,OK,https://sala-planta.iberia-j.com/,False,
サワミュージカルスタジオ,Webサイト,http://studio.dp-sawa.com/,200.0,OK,http://studio.dp-sawa.com/,False,
サン・スタジオ,Webサイト,http://www.sun-studio1.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='www.sun-studio1.com', port=80): Max retries exceeded wi"
クリエイティブスペース・フュージョン,Webサイト,https://creativespacefusion.com/,200.0,OK,https://creativespacefusion.com/,False,
レンタルスタジオ 阿佐ヶ谷リノ,Webサイト,https://asagaya-lino.linovery.com/,200.0,OK,https://asagaya-lino.linovery.com/,False,
ジーロックス・スタジオ,Webサイト,http://www.groks.co.jp/,200.0,OK,https://www.groks.co.jp/,True,
BUZZ田無,Webサイト,https://buzz-st.com/tanashi/,404.0,NOT_FOUND,https://buzz-st.com/tanashi,False,
ジムスタジオ IT'S MY TIME府中駅前店,Webサイト,https://itsmytime.jp/,,ERROR,,False,"ERROR: HTTPSConnectionPool(host='itsmytime.jp', port=443): Max retries exceeded with ur"
シャノワールレンタルスタジオ,Webサイト,https://chatnoir-studio.com/,200.0,OK,https://chatnoir-studio.com/,False,
ジャパンポールダンス,Webサイト,https://www.japan-poledance.com/,,SSL_ERROR,,False,"SSL_ERROR: HTTPSConnectionPool(host='www.japan-poledance.com', port=443): Max retries excee"
シュミネAスタジオStudioStyle+,Webサイト,https://studiostyle.jp/chemine-a-studio/,404.0,NOT_FOUND,https://studiostyle.jp/chemine-a-studio/,False,
ジョイ・バレエ ストゥーディオ 平和台スタジオ,Webサイト,https://joy-ballet-studio.com/,200.0,OK,https://joy-ballet-studio.com/,False,
シライシダンススタジオ,Webサイト,http://shiraishidance.com/,200.0,OK,http://shiraishidance.com/,False,
シルクスタジオ,Webサイト,https://hachioji.mypl.net/shop/00000359076/,200.0,OK,https://hachioji.mypl.net/shop/00000359076/,False,
ジンドー学園,Webサイト,http://gakuen.jindo.jp/,200.0,OK,https://gakuen.jindo.jp/,True,
シンフォニー,Webサイト,https://sites.google.com/view/higashijujo-symphony/ホーム,200.0,OK,https://sites.google.com/view/higashijujo-symphony/%E3%83%9B%E3%83%BC%E3%83%A0,True,
スギタダンススクール,Webサイト,https://sugitadance.com/,200.0,OK,https://sugitadance.com/,False,
スキップスタジオ成城,Webサイト,http://studio.skip-corporation.com/seijo/index.php,200.0,OK,https://studio.skip-corporation.com/seijo/index.php,True,
スタジオ ACTY,Webサイト,http://studio-acty.com/,200.0,OK,http://studio-acty.com/,False,
スタジオ in フットサルステージ（多摩センター）,Webサイト,http://futsal-stage.com/studio/,200.0,OK,https://j-society-fp.com/tama/studio/,True,
スタジオ With The Heart,Webサイト,http://studiowth.com/,200.0,OK,https://studiowth.com/,True,
スタジオ アッコルタ,Webサイト,https://www.accolta.com/,200.0,OK,https://accolta.com/,True,
スタジオ アドバンス,Webサイト,http://studio-advance.com/,200.0,OK,https://studio-advance.com/,True,
スタジオ エモーティフ,Webサイト,https://emotif.jp/,200.0,OK,https://emotif.jp/,False,
スタジオ エルヴール,Webサイト,http://studio-eleveur.com/,200.0,OK,https://studio-eleveur.com/,True,
スタジオ エレ,Webサイト,http://www.dancestudio-ailee.jp/,200.0,OK,http://dancestudio-ailee.jp/,True,
スタジオ クロア,Webサイト,https://studiocroix.jp/,200.0,OK,https://studiocroix.jp/,False,
ダンススタジオ ability,Webサイト,https://studio-ability.com/,200.0,OK,https://studio-ability.com/,False,
スタジオ シヴァ音楽教室/中板橋,Webサイト,https://www.ratel-story.com/studiosiva-musicschool?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5280847348101629780,200.0,OK,https://www.ratel-story.com/studiosiva-musicschool?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5280847348101629780,False,
レンタルスタジオNSA 1号店,Webサイト,https://www.studio-nsa.com/,200.0,OK,https://www.studio-nsa.com/,False,
スタジオ ジュエル,Webサイト,http://www.studiojewel-r.com/,200.0,OK,https://www.studiojewel-r.com/,True,
スタジオ ダ・ヴィンチ,Webサイト,https://studio-davinci.jp/,200.0,OK,https://studio-davinci.jp/,False,
スタジオ ノバック,Webサイト,https://noback.co.jp/school/,200.0,OK,https://noback.co.jp/school/,False,
スタジオククナ,Webサイト,https://studio-kukuna.amebaownd.com/,200.0,OK,https://studio-kukuna.amebaownd.com/,False,
スタジオ プリメーラ(スタジオ プリメラ),Webサイト,http://primera.moo.jp/?page_id=2,200.0,OK,http://primera.moo.jp/?page_id=2,False,
CREO王子駅前｜ダンススタジオ｜レンタルスペース,Webサイト,https://spacemarket.com/p/-N7dQTRzl0H4tYXS,200.0,OK,https://www.spacemarket.com/spaces/8aavatrqu1pizd-p/?promotion_link=true,True,
スタジオ リル 千葉市川市店,Webサイト,https://upnow.jp/Studiorill,200.0,OK,https://upnow.jp/Studiorill,False,
スタジオ ルカロ,Webサイト,https://www.studio-rucalo.com/,200.0,OK,https://www.studio-rucalo.com/,False,
スタジオ レセルバ,Webサイト,https://www.studio-reserva.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='www.studio-reserva.com', port=443): Max retries exceed"
スタジオ レンズマン芝公園,Webサイト,http://lensman.jp/,200.0,OK,http://lensman.jp/,False,
スタジオ・アヴァンティ,Webサイト,https://www.a-dance.com/,200.0,OK,https://www.a-dance.com/,False,
スタジオ・エルカミーノ,Webサイト,http://elcamino-koiwa.com/,403.0,BLOCKED,http://elcamino-koiwa.com/,False,
BUZZ レンタルスタジオ赤坂店,Webサイト,https://buzz-st.com/akasaka/,404.0,NOT_FOUND,https://buzz-st.com/akasaka,False,
スタジオ・ブリエ 四谷,Webサイト,http://www.studio-brillia.com/,200.0,OK,https://studio-brillia.com/,True,
スタジオ・マンサナ,Webサイト,http://flamenco-manzana.com/,200.0,OK,https://www.flamenco-manzana.com/,True,
スタジオ・リアル,Webサイト,http://studio-real.tokyo/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='studio-real.tokyo', port=80): Max retries exceeded with"
スタジオ21（レンタルスタジオ）,Webサイト,https://upnow.jp/studio21/asakusabashi,200.0,OK,https://upnow.jp/studio21/asakusabashi,False,
BUZZ レンタルスタジオ 六本木店,Webサイト,https://buzz-st.com/roppongi/,404.0,NOT_FOUND,https://buzz-st.com/roppongi,False,
スタジオBOS,Webサイト,http://www.studio-bos.com/,200.0,OK,http://www.studio-bos.com/,False,
スタジオＤ２,Webサイト,http://studio-d2.net/,200.0,OK,https://studio-d2.net/,True,
スタジオＤＤＦ,Webサイト,http://www.studio-ddf.com/,200.0,OK,https://www.studio-ddf.com/,True,
スタジオGAEA,Webサイト,https://studiogaea.wixsite.com/gaea,200.0,OK,https://studiogaea.wixsite.com/gaea,False,
スタジオｉＤＣ,Webサイト,http://www.izumikubo-dc.com/,200.0,OK,http://www.izumikubo-dc.com/,False,
スタジオJBA,Webサイト,https://studiojba.com/,200.0,OK,https://studiojba.com/,False,
スタジオK,Webサイト,https://studio-k-net.com/,200.0,OK,https://studio-k-net.com/,False,
スタジオM,Webサイト,http://m1986m.org/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='m1986m.org', port=80): Max retries exceeded with url: /"
スタジオmi-sa｜フラメンコ・フラダンス教室・レンタルスタジオ,Webサイト,https://studio-misa.com/,200.0,OK,https://studio-misa.com/,False,
スタジオＰＯＰ,Webサイト,http://www.studio-pop.com/,200.0,OK,http://www.studio-pop.com/,False,
スタジオR&Y,Webサイト,https://www.studio-r-and-y.com/,200.0,OK,https://www.studio-r-and-y.com/,False,
スタジオSOPIC,Webサイト,https://studio.sopic-jp.com/,200.0,OK,https://studio.sopic-jp.com/,False,
スタジオWITHテライダンスカンパニー,Webサイト,https://with-teraidance.com/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPSConnectionPool(host='with-teraidance.com', port=443): Max retries exceeded "
スタジオアニマーダ,Webサイト,https://animada8.wixsite.com/mysite-1/home,200.0,OK,https://animada8.wixsite.com/mysite-1/home,False,
スタジオアリス 足立舎人店,Webサイト,https://www.studio-alice.co.jp/shop/store_detail.php?id=227,200.0,OK,https://www.studio-alice.co.jp/shop/13/227/,True,
スタジオインディ 新宿店,Webサイト,https://studioindi.jp/access/shinjuku/?argument=UxWRQv9t&dmai=a5e07032924d4a,200.0,OK,https://studioindi.jp/access/shinjuku/?argument=UxWRQv9t&dmai=a5e07032924d4a,False,
スタジオインディ 東京駅前店,Webサイト,https://studioindi.jp/access/tokyo?argument=UxWRQv9t&dmai=a5e0703f812c34,200.0,OK,https://studioindi.jp/access/tokyo/?argument=UxWRQv9t&dmai=a5e0703f812c34,True,
スタジオヴェロニカ,Webサイト,https://veronica.asia/,200.0,OK,https://veronica.asia/,False,
スタジオエイル,Webサイト,http://studio-ailes.com/,403.0,BLOCKED,http://studio-ailes.com/,False,
スタジオエリース,Webサイト,http://studioaries.net/wp/,200.0,OK,https://studioaries.net/?password-protected=login&redirect_to=https%3A%2F%2Fstudioaries.net%2F,True,
スタジオカリヨン,Webサイト,https://www.e-sps.net/carillon/,200.0,OK,https://www.e-sps.net/carillon/,False,
スタジオキャリコ,Webサイト,https://calico.xrea.jp/,200.0,OK,https://calico.xrea.jp/,False,
スタジオスタイルプラス窓口StudioStyle+,Webサイト,https://studiostyle.jp/,200.0,OK,https://studiostyle.jp/,False,
スタジオタップ７２,Webサイト,http://www.studiotap72.com/,403.0,BLOCKED,http://www.studiotap72.com/,False,
スタジオハクーロ,Webサイト,http://www.hakuuro.net/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='www.hakuuro.net', port=80): Max retries exceeded with u"
スタジオピネ,Webサイト,https://studio-pine.net/,200.0,OK,https://studio-pine.net/,False,
スタジオファイン,Webサイト,http://s-fine.net/,,CONNECTION_ERROR,,False,"CONNECTION_ERROR: HTTPConnectionPool(host='s-fine.net', port=80): Max retries exceeded with url: /"
スタジオプラーナ,Webサイト,http://studio-praana.com/,200.0,OK,http://studio-praana.com/,False,
