article_title,article_type,article_priority,rank,studio_title,address,is_partner,dslurl,primary_station,distance_to_primary_station_m,place_id,google_name,rating,review_count,match_confidence,api_status,selection_score,selection_reason
五反田駅のレンタルダンススタジオおすすめ,駅,A,9,スタジオM,〒141-0032 東京都品川区大崎２丁目７-２,0,,大崎駅,325.0,ChIJgcZBm_OKGGARrhfkUFr77-4,スタジオM,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×3 | haversine:五反田駅(≤1200m)
五反田駅のレンタルダンススタジオおすすめ,駅,A,10,フラメンコスタジオアスール,〒141-0022 東京都品川区東五反田１丁目１８-４ B1 ＧＴＤイーストビル,0,,五反田駅,277.0,ChIJn96g0_uKGGAR8iTKcyhLeVY,フラメンコスタジオアスール,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×5 | haversine:五反田駅(≤1200m)
五反田駅のレンタルダンススタジオおすすめ,駅,A,11,Studio Bis,〒141-0031 東京都品川区西五反田２丁目１０-８ ドルミ五反田ドゥメゾン 3階,0,,五反田駅,246.0,ChIJAQCwROOKGGARAIn7cNhQfpE,Studio Bis,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×6 | haversine:五反田駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,1,Studio-Bio,東京都渋谷区千駄ヶ谷3−41−12　シャトル千駄ヶ谷B1(地下),1,https://dance-studio-lab.com/room/MTI3NDc3MzgtMTBhMy00NGY2LWE3MGQtZmM5YzdiYjVmNzM2/detail,北参道駅,48.0,ChIJeSg5VJWNGGARIJQppzQUS9Q,レンタルダンススタジオ『Studio-Bio北参道』,5.0,5.0,0.529,OK,155.25,提携 | ★5.0(+20pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×8 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,2,BEATs レンタルスタジオ ビーツ,東京都渋谷区代々木1-42-2 藤ビル2階,1,https://dance-studio-lab.com/room/ZWU0MDNlZTUtMDE1Zi00NDcyLWFjZjgtZTAzNzUzZTAwMzNj/detail,代々木駅,259.0,ChIJhZZQrOqNGGARrlbzob-uRo4,RENTAL STUDIO BEATs,5.0,1.0,0.303,OK,155.05,提携 | ★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,3,Hina STUDIO(ヒナスタジオ)【新宿西口スタジオ】,東京都新宿区西新宿7-10-12　ダイハンビルデンス4階,1,https://dance-studio-lab.com/room/ZDEyOTIyNTctYjUwOC00ZTY3LTgxMWYtYTI0MzhkNDg4OGNj/detail,新宿西口駅,136.0,ChIJgYmjocKNGGARlnVYKBAmz6w,Hina STUDIO（ヒナスタジオ） 新宿西口,4.6,10.0,0.8,OK,151.9,提携 | ★4.6(+18pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×5 | candidate_station_fallback:代々木駅
代々木駅のレンタルダンススタジオおすすめ,駅,A,4,THビル貸し会議室 レンタルスタジオ,〒151-0053 東京都渋谷区代々木２丁目４-１ Thビル,1,https://dance-studio-lab.com/room/ZGYxYjYyNDgtMDEzOC00MjZhLTgyZDctODZlMDViYTQ0NDgy/detail,新宿駅,451.0,ChIJGb3dtiaNGGAR08--7YnH1VM,THビル貸し会議室 レンタルスタジオ,3.6,5.0,1.0,OK,149.65,提携 | ★3.6(+14pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×8 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,5,スタジオインディ 新宿店,〒160-0022 東京都新宿区新宿３丁目２２番１１号 新宿ＲＳビル ６階,0,,新宿駅,289.0,ChIJ7_e-EtyMGGARWGKDmmfWr08,就活写真のスタジオインディ 新宿店,4.9,3522.0,0.815,OK,69.6,★4.9(+20pt) | 口コミ3522件(+15pt) | 駅近500m以内 | 複数記事候補×6 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,6,ノアスタジオ 新宿１号店,〒160-0023 東京都新宿区西新宿１丁目３-１４,0,,新宿駅,319.0,ChIJEZGmV9aMGGARGzRgLKl6a4g,ノアスタジオ 新宿１号店,4.0,205.0,1.0,OK,61.25,★4.0(+16pt) | 口コミ205件(+10pt) | 駅近500m以内 | 複数記事候補×6 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,7,Ｍ＆Ｓダンススタジオ,〒151-0051 東京都渋谷区千駄ケ谷５丁目１１-１３ 俳協ビル B1,0,,代々木駅,374.0,ChIJrVj9y8aMGGARJBeql2jnF8A,Ｍ＆Ｓダンススタジオ,5.0,1.0,1.0,OK,55.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×7 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,8,CARDIO BARRE SHINJUKU (カーディオ・バー 新宿店),〒160-0022 東京都新宿区新宿４丁目２-１６ パシフィックマークス新宿サウスゲート 2階,0,,新宿駅,351.0,ChIJcyHn8LbzGGARqB7CA3R_P-E,CARDIO BARRE SHINJUKU (カーディオ・バー 新宿店),4.6,19.0,1.0,OK,54.35,★4.6(+18pt) | 口コミ19件(+1pt) | 駅近500m以内 | 複数記事候補×6 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,9,ノアスタジオ代々木店,〒151-0051 東京都渋谷区千駄ケ谷４丁目２４-１９,0,,代々木駅,452.0,ChIJfexmTceMGGARnOOEE8vdLYM,ノアスタジオ代々木店,4.0,39.0,1.0,OK,52.95,★4.0(+16pt) | 口コミ39件(+2pt) | 駅近500m以内 | 複数記事候補×6 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,10,studio worcle yoyogi,〒151-0053 東京都渋谷区代々木１丁目３６-１２ 2F,0,,代々木駅,141.0,ChIJ3xXb2DKNGGARpoizKJGb9Rw,studio worcle yoyogi,3.9,10.0,1.0,OK,51.1,★3.9(+16pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×7 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,11,BUZZ レンタルスタジオ新宿4丁目店,〒160-0022 東京都新宿区新宿４丁目２-２１ 相模ビル B1F,0,,新宿駅,355.0,ChIJa4diAY2NGGARk0Jf77DxZHU,BUZZ新宿4丁目,3.5,10.0,0.667,OK,49.5,★3.5(+14pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:代々木駅(≤1200m)
代々木駅のレンタルダンススタジオおすすめ,駅,A,12,DL Studio,〒151-0053 東京都渋谷区代々木１丁目４５-４ 地下2階 代々木山陽ビル,0,,代々木駅,356.0,ChIJAQCk2s6MGGAR5Q-z8bDSvq0,DL Studio,3.6,10.0,1.0,OK,47.9,★3.6(+14pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:代々木駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,1,ダンススタジオ ability,〒192-0066 東京都八王子市本町２４-８ クラフトビル 1F,0,,八王子駅,981.0,ChIJB2ZaTXgfGWARLCIthODD-5Y,ブレイクダンス スタジオ アビリティ,5.0,204.0,0.467,OK,54.2,★5.0(+20pt) | 口コミ204件(+10pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,2,カミヤマダンススタジオ,〒192-0046 東京都八王子市明神町４丁目６-２ 山口ビル 2F,0,,八王子駅,481.0,ChIJZ40NXd4dGWARdbOvgFiFmhk,カミヤマダンススタジオ,5.0,2.0,1.0,OK,53.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,3,レンタルダンススタジオTerrace八王子,〒192-0085 東京都八王子市中町６-６ 店舗（旧 川和ビル 3階,0,,八王子駅,412.0,ChIJ0UdPTrUdGWARYu_2IXJLS20,レンタルダンススタジオTerrace八王子,5.0,2.0,1.0,OK,53.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,4,Risley八王子店,〒192-0085 東京都八王子市中町７-１１ 福島ビル B1,0,,八王子駅,402.0,ChIJPSUYVowdGWARjL_Nu7S9-w4,Risley八王子店,4.4,19.0,1.0,OK,51.55,★4.4(+18pt) | 口コミ19件(+1pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,5,SHAKE DANCE STUDIO 八王子校,〒192-0081 東京都八王子市横山町５-１４ ｗｉｌｌＤｏ八王子,0,,八王子駅,405.0,ChIJfeKgkNgdGWAR6WQQ2vgaViE,SHAKE DANCE STUDIO 八王子校,4.0,10.0,1.0,OK,49.5,★4.0(+16pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,6,イシカワヒロユキダンススタジオ,〒192-0081 東京都八王子市横山町３-６,0,,八王子駅,437.0,ChIJP0FCu9gdGWARvT17OO32eQc,イシカワヒロユキダンススタジオ,3.3,3.0,1.0,OK,46.35,★3.3(+13pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,7,BUZZ レンタルスタジオ八王子店,〒192-0082 東京都八王子市東町１１-３ センチュリーステーションビル B1,0,,八王子駅,264.0,ChIJH-b8m34dGWARfjPtVHs9ncY,BUZZ八王子,2.7,7.0,0.609,OK,44.15,★2.7(+11pt) | 口コミ7件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,8,八王子フラスタジオ Mauna leo（マウナレオ）,〒192-0046 東京都八王子市明神町２丁目10-１０ 3階,0,,八王子駅,907.0,ChIJ_dKNWhsdGWARpA4bTnxu7Vo,八王子フラスタジオ Mauna leo（マウナレオ）,5.0,1.0,1.0,OK,44.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,9,FANTASY DANCE SCHOOL 八王子店,〒192-0904 東京都八王子市子安町１丁目２６-１４ 26-14 301,0,,八王子駅,389.0,ChIJ9f44NXsdGWAR0njJi8zKz68,FANTASY DANCE SCHOOL 八王子店,2.7,3.0,1.0,OK,43.95,★2.7(+11pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,10,ＤＡＮＣＥＳＴＵＤＩＯ・ＢＩＮＧＯ,〒192-0083 東京都八王子市旭町１３-２５,0,,八王子駅,297.0,ChIJ8Z6jnN4dGWARSS7sVYxZLLw,ＤＡＮＣＥＳＴＵＤＩＯ・ＢＩＮＧＯ,3.0,1.0,1.0,OK,41.05,★3.0(+12pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×3 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,11,studio KAJIMAYA,〒192-0074 東京都八王子市天神町２１-２,0,,八王子駅,800.0,ChIJdbQHLgMfGWAR0-NerqFXYTo,studio KAJIMAYA,4.4,5.0,1.0,OK,37.85,★4.4(+18pt) | 口コミ5件(+0pt) | 駅近1000m以内 | 複数記事候補×2 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,12,SK,〒192-0902 東京都八王子市上野町１７-５,0,,八王子駅,927.0,ChIJS4h369UdGWARiCLTlYuqHuk,SK ダンススタジオ,4.2,5.0,0.364,OK,37.05,★4.2(+17pt) | 口コミ5件(+0pt) | 駅近1000m以内 | 複数記事候補×2 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,13,レンタルスタジオ REBRI,〒192-0085 東京都八王子市中町７-７ ニシカワビル 5F,0,,八王子駅,449.0,ChIJAQBkCNgdGWAR0fVgyX8o_bU,レンタルスタジオ REBRI,1.0,1.0,1.0,OK,37.05,★1.0(+4pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
八王子駅のレンタルダンススタジオおすすめ,駅,A,14,スタジオ カノン 東町店,〒184-0011 東京都八王子市東町２丁目９ ムジカ八王子ビル,0,,八王子駅,355.0,ChIJGTpvRLjvGGAR5VBuMw1egmM,スタジオ カノン 東町店,,,1.0,OK,,★nan(+nanpt) | 駅近500m以内 | 複数記事候補×5 | haversine:八王子駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,1,BUZZ レンタルスタジオ 六本木店,〒106-0032 東京都港区六本木４丁目５-７ スタジオＤ 地下1階,1,https://dance-studio-lab.com/room/MGYxY2IwOWYtNDQ4ZS00MmEyLTliYTAtNzg1YjUyOTA0OTlj/detail,六本木駅,269.0,ChIJYSonz5WLGGARQ_tWA-7sdLs,BUZZ六本木,4.3,6.0,0.609,OK,152.5,提携 | ★4.3(+17pt) | 口コミ6件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,2,チェリッシュスタジオ11号館/12号館/13号館/14号館,東京都港区西麻布-2-21-22 WEST麻布2791ビル2階,1,https://dance-studio-lab.com/room/ZmMxMTg1ZGQtMjUyZS00NjZlLWE3YzMtZjllNWM1N2JhNTdj/detail,表参道駅,809.0,ChIJT9aA3cqLGGARWLJ9gelXaKA,チェリッシュスタジオ11号館・12号館・13号館・14号館,3.8,8.0,0.945,OK,141.6,提携 | ★3.8(+15pt) | 口コミ8件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,3,Irodori麻布十番,〒106-0045 東京都港区麻布十番１丁目５-１ ＹＫビル 4F,0,,麻布十番駅,386.0,ChIJRZ-hD1OLGGARe7zo7aag8zM,レンタルスタジオStudioIrodori麻布十番4F,5.0,4.0,0.579,OK,55.2,★5.0(+20pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,4,Pole and Aerial Studio POLISH六本木,〒106-0032 東京都港区六本木７丁目１２-３,0,,六本木駅,187.0,ChIJOWZUq3mLGGAR7divxhF0GsQ,Pole and Aerial Studio POLISH六本木,4.8,52.0,1.0,OK,54.8,★4.8(+19pt) | 口コミ52件(+3pt) | 駅近500m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,5,六本木 レンタルスタジオ 十五夜,〒106-0032 東京都港区六本木５丁目１０-３２ 第一アイトービル別館2F,0,,六本木駅,303.0,ChIJJ-9tkZ2LGGARBFB6BgpZNPc,六本木 レンタルスタジオ 十五夜,5.0,5.0,1.0,OK,53.25,★5.0(+20pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,6,Z-RAHZ DANCE STUDIO,〒106-0046 東京都港区元麻布１丁目２-２,0,,麻布十番駅,192.0,ChIJJZV3JXeLGGARMdTID7-byWQ,Z-RAHZ DANCE STUDIO,4.5,4.0,1.0,OK,53.2,★4.5(+18pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,7,六本木 フォルトゥーナ,〒106-0032 東京都港区六本木７丁目１２-２３ フォルトゥーナビル 3A,0,,六本木駅,236.0,ChIJbReqqnmLGGARiPjBdJILXdM,六本木 フォルトゥーナ,5.0,2.0,1.0,OK,53.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,8,FEELCYCLE 六本木,〒106-0032 東京都港区六本木６丁目４-１ ヒルズ ハリウッドプラザ 3F,0,,六本木駅,198.0,ChIJ-TaDl3eLGGARqoVQ1Ws5f9I,FEELCYCLE 六本木,3.7,48.0,1.0,OK,50.2,★3.7(+15pt) | 口コミ48件(+2pt) | 駅近500m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,9,赤坂茜山スタジオ,〒107-0052 東京都港区赤坂２丁目２１-１ 川本ビル Ｂ１Ｆ,0,,赤坂駅,502.0,ChIJV-0QFYSLGGARtT2kgYaP41k,赤坂茜山スタジオ,4.7,7.0,1.0,OK,45.15,★4.7(+19pt) | 口コミ7件(+0pt) | 駅近1000m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,10,STUDIO TRON,"〒106-0031 東京都港区西麻布３丁目１７-１１ B1F,1F TRONビル",0,,六本木駅,688.0,ChIJg41-3nCLGGARGP-Y9KSNqxU,STUDIO TRON,5.0,2.0,1.0,OK,44.1,★5.0(+20pt) | 口コミ2件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,11,KaQiLa～カキラ～スタジオ／株式会社キッズ・カンパニー,〒106-0032 東京都港区六本木２丁目４-９ アソルティー六本木一丁目６Ｆ,0,,六本木駅,566.0,ChIJuX4pW4OLGGAR9Uh1csZyMT4,㈱キッズ･カンパニー,5.0,1.0,0.421,OK,44.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,12,STUDIO SPACE COREDO NOGIZAKA｜スタジオスペース コレド 乃木坂,〒107-0052 東京都港区赤坂９丁目６-４１ B1,0,,青山一丁目駅,578.0,ChIJX9EYjn6LGGARopZwVj8XD5Q,BAR COREDO 乃木坂,4.1,11.0,0.385,OK,40.95,★4.1(+16pt) | 口コミ11件(+1pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,13,Studio R 六本木ヒルズ店,〒106-0032 東京都港区六本木６丁目１５-１ ヒルズ けやき坂通り 2F けやき坂テラス,0,,六本木駅,519.0,ChIJpa3N33aLGGARVzJ6GjYO7Pg,Studio R 六本木ヒルズ店,3.0,2.0,1.0,OK,36.1,★3.0(+12pt) | 口コミ2件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:六本木駅(≤1200m)
六本木駅のレンタルダンススタジオおすすめ,駅,A,14,Ballet Studio M'z,〒107-0052 東京都港区赤坂７丁目９-７ 小林ビル 5F,0,,赤坂駅,561.0,,,,,,NOT_FOUND,,★nan(+nanpt) | 駅近1000m以内 | 複数記事候補×5 | haversine:六本木駅(≤1200m)
北千住駅のレンタルダンススタジオおすすめ,駅,A,1,AAPA 日の出町団地スタジオ,〒120-0021 東京都足立区日ノ出町２７ 日の出町団地１号棟 １０３,0,,北千住駅,287.0,ChIJCbb7g9qPGGAReG6S-P6lvOU,AAPA 日の出町団地スタジオ,5.0,3.0,1.0,OK,49.15,★5.0(+20pt) | 口コミ3件(+0pt) | 駅近500m以内 | 複数記事候補×3 | haversine:北千住駅(≤1200m)
北千住駅のレンタルダンススタジオおすすめ,駅,A,2,レンタルスタジオ Gスクエア,〒120-0036 東京都足立区千住仲町１-２,0,,北千住駅,855.0,ChIJvWjSLZuPGGARq3Q9EQIxpIs,レンタルスタジオ Gスクエア,4.3,6.0,1.0,OK,41.5,★4.3(+17pt) | 口コミ6件(+0pt) | 駅近1000m以内 | 複数記事候補×4 | haversine:北千住駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,1,Studio-Bio,東京都渋谷区千駄ヶ谷3−41−12　シャトル千駄ヶ谷B1(地下),1,https://dance-studio-lab.com/room/MTI3NDc3MzgtMTBhMy00NGY2LWE3MGQtZmM5YzdiYjVmNzM2/detail,北参道駅,48.0,ChIJeSg5VJWNGGARIJQppzQUS9Q,レンタルダンススタジオ『Studio-Bio北参道』,5.0,5.0,0.529,OK,155.25,提携 | ★5.0(+20pt) | 口コミ5件(+0pt) | 駅近500m以内 | 複数記事候補×8 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,2,BUZZ レンタルスタジオ 渋谷PARK店,〒150-0042 東京都渋谷区宇田川町１９-５,1,https://dance-studio-lab.com/room/YmNlM2RmNGMtNGI0Mi00ZTg4LTk4OTYtNjY4NWRiM2JmNzhm/detail,渋谷駅,448.0,ChIJj1Xu_r2NGGARdm3n9K-BDqY,BUZZ渋谷PARK,3.6,14.0,0.69,OK,150.1,提携 | ★3.6(+14pt) | 口コミ14件(+1pt) | 駅近500m以内 | 複数記事候補×8 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,3,JOINT STUDO Harajuku,〒150-0001 東京都渋谷区神宮前４丁目２９-９ Ondenビル B1,0,,原宿駅,400.0,ChIJ2Qjqh6OMGGARZ9XaSYgrKok,JOINT HARAJUKU Bar&Gallery,4.7,59.0,0.619,OK,56.75,★4.7(+19pt) | 口コミ59件(+3pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,4,ナ・ホク・オ・カヘアラニ フラ＆タヒチアン,〒107-0061 東京都港区北青山３丁目５-９ KAZU表参道 202号室,0,,表参道駅,242.0,ChIJ-5aidUWLGGARY60D58XZGpg,ナ・ホク・オ・カヘアラニ フラ＆タヒチアン ダンススタジオ,5.0,11.0,0.829,OK,55.55,★5.0(+20pt) | 口コミ11件(+1pt) | 駅近500m以内 | 複数記事候補×6 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,5,タヒチアンダンススタジオ ライマーラマ表参道,〒150-0001 東京都渋谷区神宮前５丁目１３-１４,0,,表参道駅,493.0,ChIJsXnZT6GMGGAR0uM7dZxo6GE,タヒチアンダンススタジオ ライマーラマ表参道,5.0,10.0,1.0,OK,55.5,★5.0(+20pt) | 口コミ10件(+0pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,6,『bco』 Private lesson/salon,〒150-0001 東京都渋谷区神宮前１丁目２１-１５ 2F奥 ナポレ原宿,0,,原宿駅,255.0,ChIJnT99eiCNGGARsKx7RbQzU9Y,『bco』 Private lesson/salon,5.0,4.0,1.0,OK,55.2,★5.0(+20pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×6 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,7,CARDIO BARRE SHIBUYA (カーディオ・バー 渋谷店),〒150-0002 東京都渋谷区渋谷１丁目１４-１１ BCサロン 地下１階,0,,渋谷駅,222.0,ChIJRUzsD8eLGGARfR8FT7WrT_M,CARDIO BARRE SHIBUYA (カーディオ・バー 渋谷店),4.6,26.0,1.0,OK,54.7,★4.6(+18pt) | 口コミ26件(+1pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,8,SOUTH MINT STUDIO 南青山,〒107-0062 東京都港区南青山２丁目２７-２０ B1F,0,,外苑前駅,167.0,ChIJxyCGQhmNGGARftkxLKPyNxU,SOUTH MINT STUDIO 南青山,4.8,4.0,1.0,OK,54.4,★4.8(+19pt) | 口コミ4件(+0pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,9,FLASHスタジオ,〒150-0002 東京都渋谷区渋谷１丁目１０-２ グローリア宮益坂III 東館 3F,0,,渋谷駅,428.0,ChIJeZvtQjuLGGAR5E25xOVrZ7Y,FLASHスタジオ,5.0,1.0,1.0,OK,53.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,10,Hina STUDIO（ヒナスタジオ）【目黒スタジオ】,東京都渋谷区神宮前6-23-11 パークサイドハイツ303,0,,明治神宮前〈原宿〉駅,488.0,ChIJZX1gR6WLGGARH5yodrjZrGA,Hina STUDIO（ヒナスタジオ） 目黒,5.0,1.0,0.87,OK,53.05,★5.0(+20pt) | 口コミ1件(+0pt) | 駅近500m以内 | 複数記事候補×5 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,11,外苑前アイランドスタジオ,〒150-0001 東京都渋谷区神宮前３丁目１-２５ 神宮前Ikビル 2階,0,,外苑前駅,322.0,ChIJAQBQ1piMGGARUpWq7JCGxJ8,外苑前アイランドスタジオ,4.0,34.0,1.0,OK,52.7,★4.0(+16pt) | 口コミ34件(+2pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,12,宮益坂十間スタジオ,〒150-0002 東京都渋谷区渋谷１丁目１０-７ Ⅲ B1 (受付・Bスタジオ)、北館5F(Aスタジオ 宮益坂Stビル,0,,渋谷駅,406.0,ChIJw4lClFiLGGARlw3GlpwTYdU,宮益坂十間スタジオ・ギャラリー,3.9,20.0,0.783,OK,51.6,★3.9(+16pt) | 口コミ20件(+1pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,13,ノートルスタジオ,〒107-0062 東京都港区南青山３丁目５-１ O&K 南青山,0,,外苑前駅,384.0,ChIJ_dqo4p2MGGARKdHYIwdfy1k,ノートルスタジオ,3.9,8.0,1.0,OK,51.0,★3.9(+16pt) | 口コミ8件(+0pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,14,"in the house / Shibuya ""Gallery""",〒150-0001 東京都渋谷区神宮前６丁目２３-１２,0,,原宿駅,573.0,ChIJb1gB5eKNGGARxkwiYnDVIzY,"in the house / Shibuya ""Gallery""",4.9,13.0,1.0,OK,48.25,★4.9(+20pt) | 口コミ13件(+1pt) | 駅近1000m以内 | 複数記事候補×6 | haversine:原宿駅(≤1200m)
原宿駅のレンタルダンススタジオおすすめ,駅,A,15,原宿ダンススタジオ SHIN RENTAL STUDIO,〒151-0051 東京都渋谷区千駄ケ谷３丁目６０-４ 地下1階,0,,原宿駅,479.0,ChIJ16lhlruMGGARsTLxWodir6I,原宿ダンススタジオ SHIN RENTAL STUDIO,2.9,16.0,1.0,OK,47.4,★2.9(+12pt) | 口コミ16件(+1pt) | 駅近500m以内 | 複数記事候補×7 | haversine:原宿駅(≤1200m)
