station_id,station_group_id,station_name,area,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source
9980802,9980802,南堀端,松山,愛媛県,松山市,松山市,松山市南堀端町,33.839213,132.761664,伊予鉄道市駅線（３系統）|伊予鉄道本町線（６系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,5,C,35,駅データ.jp
9980803,9980803,西堀端,松山,愛媛県,松山市,松山市,松山市大手町１,33.840173,132.758688,伊予鉄道本町線（６系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9980809,9980809,本町六丁目,本町六丁目,愛媛県,松山市,松山市,松山市本町６,33.853472,132.758473,伊予鉄道本町線（６系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,3,C,24,駅データ.jp
9980816,9980816,上一万,上一万,愛媛県,松山市,松山市,松山市中一万町,33.846737,132.775502,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9980817,9980817,警察署前,警察署前,愛媛県,松山市,松山市,松山市勝山町２,33.844596,132.775354,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9980818,9980818,勝山町,勝山町,愛媛県,松山市,松山市,松山市勝山町２,33.841709,132.774818,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9980819,9980819,大街道,松山市,愛媛県,松山市,松山市,松山市大街道,33.841103,132.769861,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9980820,9980820,県庁前,松山市,愛媛県,松山市,松山市,松山市一番町,33.841067,132.766364,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9980821,9980821,市役所前,松山市,愛媛県,松山市,松山市,松山市二番町,33.839926,132.764819,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）|伊予鉄道環状線（１系統）|伊予鉄道環状線（２系統）,伊予鉄道,4,C,30,駅データ.jp
9981010,9981010,道後公園,警察署前,愛媛県,後町,後町,松山市道後町１,33.848552,132.784989,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）,伊予鉄道,2,C,23,駅データ.jp
9981011,9981011,道後温泉,上一万,愛媛県,後町,後町,松山市道後町１,33.850477,132.784817,伊予鉄道市駅線（３系統）|伊予鉄道松山駅前線（５系統）,伊予鉄道,2,C,23,駅データ.jp
9981709,9981709,長崎,長崎,高知県,高知市,高知市,高知市大津字長崎,33.575119,133.620722,ごめん線,土佐電気鉄道,1,A,60,駅データ.jp
9981733,9981733,はりまや橋,高知,高知県,高知市,高知市,高知市はりまや町１,33.559617,133.542852,ごめん線|伊野線|桟橋線,土佐電気鉄道,3,C,24,駅データ.jp
9990303,9990303,松山,松山,福岡県,田川郡糸田町,田川郡糸田町,田川郡糸田町糸田,33.668496,130.780537,糸田線,平成筑豊鉄道,1,C,20,駅データ.jp
9990506,9990506,天神,天神,福岡県,福岡市,福岡市中央区,福岡市中央区天神２丁目,33.591346,130.39906,福岡市営地下鉄空港線,福岡市交通局,1,S,80,駅データ.jp
9990708,9990708,金山,金山,福岡県,福岡市,福岡市城南区,福岡市城南区金山団地,33.559371,130.361561,福岡市営地下鉄七隈線,福岡市交通局,1,A,60,駅データ.jp
9991306,9991306,長崎大学,西浦上,長崎県,長崎市,長崎市,長崎市若葉町,32.785759,129.862282,長崎電軌１系統|長崎電軌３系統,長崎電気軌道,2,C,23,駅データ.jp
9991401,9991401,蛍茶屋,蛍茶屋,長崎県,長崎市,長崎市,長崎市中川町２,32.751135,129.894254,長崎電軌３系統|長崎電軌４系統|長崎電軌５系統,長崎電気軌道,3,C,24,駅データ.jp
9991402,9991402,新中川町,新中川町,長崎県,長崎市,長崎市,長崎市新中川町,32.752362,129.890435,長崎電軌３系統|長崎電軌４系統|長崎電軌５系統,長崎電気軌道,3,C,24,駅データ.jp
9991403,9991403,新大工町,新大工町,長崎県,長崎市,長崎市,長崎市新大工町,32.75238,129.886701,長崎電軌３系統|長崎電軌４系統|長崎電軌５系統,長崎電気軌道,3,C,24,駅データ.jp
9991404,9991404,諏訪神社,諏訪神社,長崎県,長崎市,長崎市,長崎市出来大工町,32.752596,129.884083,長崎電軌３系統|長崎電軌４系統|長崎電軌５系統,長崎電気軌道,3,C,24,駅データ.jp
9991405,9991405,市役所,長崎,長崎県,長崎市,長崎市,長崎市魚の町,32.74942,129.88065,長崎電軌３系統|長崎電軌４系統|長崎電軌５系統,長崎電気軌道,3,C,24,駅データ.jp
9992701,9992701,那覇空港,那覇空港,沖縄県,那覇市,那覇市,那覇市字鏡水９３８-５,26.206515,127.652214,ゆいレール,沖縄都市モノレール,1,S,80,駅データ.jp
