station_id,station_group_id,station_name,area,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source,has_article,article_studio_count,article_priority,article_area_link,article_internal_links
1190206,1190206,西小倉,小倉,福岡県,北九州市,北九州市小倉北区,北九州市小倉北区室町３丁目,33.888673,130.873897,JR日田彦山線|JR日豊本線(門司港～佐伯)|JR鹿児島本線(下関・門司港～博多),JR九州,3,C,24,駅データ.jp,1,0,C,小倉のレンタルダンススタジオおすすめ,小倉のレンタルダンススタジオおすすめ|門司駅のレンタルダンススタジオおすすめ|下関駅のレンタルダンススタジオおすすめ|門司港駅のレンタルダンススタジオおすすめ
1190214,1190214,折尾,折尾,福岡県,北九州市,北九州市八幡西区,北九州市八幡西区堀川町,33.863629,130.713109,JR鹿児島本線(下関・門司港～博多)|福北ゆたか線(折尾～桂川)|若松線,JR九州,3,C,24,駅データ.jp,1,0,C,折尾のレンタルダンススタジオおすすめ,折尾のレンタルダンススタジオおすすめ
1190227,1190227,香椎,香椎,福岡県,福岡市,福岡市東区,福岡市東区香椎駅前１丁目,33.659228,130.444063,JR香椎線(香椎～宇美)|JR鹿児島本線(下関・門司港～博多)|海の中道線,JR九州,3,C,24,駅データ.jp,1,0,C,香椎のレンタルダンススタジオおすすめ,香椎のレンタルダンススタジオおすすめ|博多駅のレンタルダンススタジオおすすめ|天神駅のレンタルダンススタジオおすすめ
1190316,1190316,鳥栖,鳥栖,佐賀県,鳥栖市,鳥栖市,鳥栖市京町,33.373864,130.519374,JR長崎本線(鳥栖～長崎)|JR鹿児島本線(博多～八代),JR九州,2,C,23,駅データ.jp,1,0,D,鳥栖のレンタルダンススタジオおすすめ,鳥栖のレンタルダンススタジオおすすめ|新鳥栖駅のレンタルダンススタジオおすすめ|西鉄小郡駅のレンタルダンススタジオおすすめ|久留米駅のレンタルダンススタジオおすすめ
1190318,1190318,久留米,久留米,福岡県,久留米市,久留米市,久留米市城南町２丁目,33.319778,130.501408,JR鹿児島本線(博多～八代)|ゆふ高原線,JR九州,2,C,33,駅データ.jp,1,0,C,久留米のレンタルダンススタジオおすすめ,久留米のレンタルダンススタジオおすすめ|鳥栖駅のレンタルダンススタジオおすすめ|新鳥栖駅のレンタルダンススタジオおすすめ|西鉄小郡駅のレンタルダンススタジオおすすめ
1190322,1190322,筑後船小屋,筑後船小屋,福岡県,筑後市,筑後市,筑後市大字津島,33.178023,130.491604,JR鹿児島本線(博多～八代),JR九州,1,C,23,駅データ.jp,1,0,D,筑後船小屋のレンタルダンススタジオおすすめ,筑後船小屋のレンタルダンススタジオおすすめ
1190328,1190328,大牟田,大牟田,福岡県,大牟田市,大牟田市,大牟田市不知火町１丁目,33.029727,130.443516,JR鹿児島本線(博多～八代)|西鉄天神大牟田線,JR九州|西日本鉄道,2,C,23,駅データ.jp,1,0,D,大牟田のレンタルダンススタジオおすすめ,大牟田のレンタルダンススタジオおすすめ
1190340,1190340,上熊本,上熊本,熊本県,熊本市,熊本市西区,熊本市西区上熊本二丁目,32.817687,130.699344,JR鹿児島本線(博多～八代)|熊本市電Ｂ系統|熊本電鉄上熊本線,JR九州|熊本市交通局|熊本電気鉄道,3,C,24,駅データ.jp,1,0,C,上熊本のレンタルダンススタジオおすすめ,上熊本のレンタルダンススタジオおすすめ|熊本駅のレンタルダンススタジオおすすめ|新水前寺駅のレンタルダンススタジオおすすめ
1190341,1190341,熊本,熊本,熊本県,熊本市,熊本市西区,熊本市西区春日三丁目,32.789499,130.688974,JR鹿児島本線(博多～八代)|三角線（あまくさみすみ線）|熊本市電Ａ系統|豊肥本線,JR九州|熊本市交通局,4,S,80,駅データ.jp,1,0,S,熊本のレンタルダンススタジオおすすめ,熊本のレンタルダンススタジオおすすめ|上熊本駅のレンタルダンススタジオおすすめ|新水前寺駅のレンタルダンススタジオおすすめ|宇土駅のレンタルダンススタジオおすすめ
1190343,1190343,宇土,宇土,熊本県,宇土市,宇土市,宇土市三拾町,32.694237,130.669148,JR鹿児島本線(博多～八代)|三角線（あまくさみすみ線）,JR九州,2,C,23,駅データ.jp,1,0,D,宇土のレンタルダンススタジオおすすめ,宇土のレンタルダンススタジオおすすめ|熊本駅のレンタルダンススタジオおすすめ
1190348,1190348,新八代,新八代,熊本県,八代市,八代市,八代市上日置町字女夫木４７７４-２,32.517888,130.634919,JR鹿児島本線(博多～八代),JR九州,1,C,23,駅データ.jp,1,0,D,新八代のレンタルダンススタジオおすすめ,新八代のレンタルダンススタジオおすすめ|八代駅のレンタルダンススタジオおすすめ
1190349,1190349,八代,八代,熊本県,八代市,八代市,八代市萩原町１丁目,32.503805,130.621609,JR鹿児島本線(博多～八代)|えびの高原線(八代～吉松)|肥薩おれんじ鉄道線,JR九州|肥薩おれんじ鉄道,3,C,32,駅データ.jp,1,0,C,八代のレンタルダンススタジオおすすめ,八代のレンタルダンススタジオおすすめ|新八代駅のレンタルダンススタジオおすすめ
1190401,1190401,川内,川内,鹿児島県,薩摩川内市,薩摩川内市,薩摩川内市鳥追町,31.813726,130.31213,JR鹿児島本線(川内～鹿児島)|肥薩おれんじ鉄道線,JR九州|肥薩おれんじ鉄道,2,C,25,駅データ.jp,1,1,C,川内のレンタルダンススタジオおすすめ,川内のレンタルダンススタジオおすすめ
1190411,1190411,鹿児島中央,鹿児島中央,鹿児島県,鹿児島市,鹿児島市,鹿児島市中央町,31.583825,130.542267,JR指宿枕崎線|JR日豊本線(佐伯～鹿児島中央)|JR鹿児島本線(川内～鹿児島)|鹿児島市電２系統,JR九州|鹿児島市交通局,4,S,80,駅データ.jp,1,0,S,鹿児島中央のレンタルダンススタジオおすすめ,鹿児島中央のレンタルダンススタジオおすすめ|鹿児島駅のレンタルダンススタジオおすすめ|南鹿児島駅のレンタルダンススタジオおすすめ
1190412,1190412,鹿児島,鹿児島,鹿児島県,鹿児島市,鹿児島市,鹿児島市浜町,31.601681,130.563263,JR日豊本線(佐伯～鹿児島中央)|JR鹿児島本線(川内～鹿児島)|鹿児島市電１系統|鹿児島市電２系統,JR九州|鹿児島市交通局,4,B,53,駅データ.jp,1,0,A,鹿児島のレンタルダンススタジオおすすめ,鹿児島のレンタルダンススタジオおすすめ|鹿児島中央駅のレンタルダンススタジオおすすめ|南鹿児島駅のレンタルダンススタジオおすすめ
1190507,1190507,佐賀,佐賀,佐賀県,佐賀市,佐賀市,佐賀市駅前中央１丁目,33.264212,130.297608,JR唐津線|JR長崎本線(鳥栖～長崎),JR九州,2,C,38,駅データ.jp,1,0,B,佐賀のレンタルダンススタジオおすすめ,佐賀のレンタルダンススタジオおすすめ
1190527,1190527,諫早,諫早,長崎県,諫早市,諫早市,諫早市永昌町,32.851018,130.041596,JR大村線|JR長崎本線(鳥栖～長崎)|島原鉄道線,JR九州|島原鉄道,3,C,32,駅データ.jp,1,0,C,諫早のレンタルダンススタジオおすすめ,諫早のレンタルダンススタジオおすすめ
1190539,1190539,西浦上,西浦上,長崎県,長崎市,長崎市,長崎市音無町,32.790502,129.860198,JR長崎本線(鳥栖～長崎)|長崎電軌１系統|長崎電軌３系統,JR九州|長崎電気軌道,3,C,24,駅データ.jp,1,0,C,西浦上のレンタルダンススタジオおすすめ,西浦上のレンタルダンススタジオおすすめ|浦上駅のレンタルダンススタジオおすすめ|長崎駅のレンタルダンススタジオおすすめ|新大工町駅のレンタルダンススタジオおすすめ|諏訪神社駅のレンタルダンススタジオおすすめ|市役所駅のレンタルダンススタジオおすすめ|蛍茶屋駅のレンタルダンススタジオおすすめ|新中川町駅のレンタルダンススタジオおすすめ
1190540,1190540,浦上,浦上,長崎県,長崎市,長崎市,長崎市川口町,32.765576,129.863882,JR長崎本線(鳥栖～長崎)|長崎電軌１系統|長崎電軌３系統,JR九州|長崎電気軌道,3,C,24,駅データ.jp,1,0,C,浦上のレンタルダンススタジオおすすめ,浦上のレンタルダンススタジオおすすめ|長崎駅のレンタルダンススタジオおすすめ|西浦上駅のレンタルダンススタジオおすすめ|新中川町駅のレンタルダンススタジオおすすめ|新大工町駅のレンタルダンススタジオおすすめ|諏訪神社駅のレンタルダンススタジオおすすめ|市役所駅のレンタルダンススタジオおすすめ|長崎大学駅のレンタルダンススタジオおすすめ|蛍茶屋駅のレンタルダンススタジオおすすめ
1190541,1190541,長崎,長崎,長崎県,長崎市,長崎市,長崎県長崎市尾上町1-89,32.752503,129.870935,JR長崎本線(鳥栖～長崎)|長崎電軌１系統|長崎電軌３系統,JR九州|長崎電気軌道,3,A,60,駅データ.jp,1,0,A,長崎のレンタルダンススタジオおすすめ,長崎のレンタルダンススタジオおすすめ|浦上駅のレンタルダンススタジオおすすめ|蛍茶屋駅のレンタルダンススタジオおすすめ|新中川町駅のレンタルダンススタジオおすすめ|西浦上駅のレンタルダンススタジオおすすめ|長崎大学駅のレンタルダンススタジオおすすめ
1190542,1190542,新鳥栖,新鳥栖,佐賀県,鳥栖市,鳥栖市,佐賀県鳥栖市原古賀町字一本松220-2,33.370278,130.491111,JR長崎本線(鳥栖～長崎),JR九州,1,C,23,駅データ.jp,1,0,D,新鳥栖のレンタルダンススタジオおすすめ,新鳥栖のレンタルダンススタジオおすすめ|鳥栖駅のレンタルダンススタジオおすすめ|久留米駅のレンタルダンススタジオおすすめ|西鉄小郡駅のレンタルダンススタジオおすすめ
1190613,1190613,行橋,行橋,福岡県,行橋市,行橋市,行橋市西宮市２丁目,33.72835,130.970313,JR日豊本線(門司港～佐伯)|田川線,JR九州|平成筑豊鉄道,2,C,23,駅データ.jp,1,0,D,行橋のレンタルダンススタジオおすすめ,行橋のレンタルダンススタジオおすすめ
1190643,1190643,大分,大分,大分県,大分市,大分市,大分市要町,33.232794,131.606595,JR日豊本線(門司港～佐伯)|ゆふ高原線|豊肥本線,JR九州,3,A,60,駅データ.jp,1,0,A,大分のレンタルダンススタジオおすすめ,大分のレンタルダンススタジオおすすめ
1190660,1190660,佐伯,佐伯,大分県,佐伯市,佐伯市,佐伯市駅前２丁目,32.972521,131.901857,JR日豊本線(佐伯～鹿児島中央)|JR日豊本線(門司港～佐伯),JR九州,2,C,23,駅データ.jp,1,0,D,佐伯のレンタルダンススタジオおすすめ,佐伯のレンタルダンススタジオおすすめ
1190729,1190729,宮崎,宮崎,宮崎県,宮崎市,宮崎市,宮崎市錦町,31.915742,131.431975,JR宮崎空港線|JR日南線|JR日豊本線(佐伯～鹿児島中央),JR九州,3,A,60,駅データ.jp,1,0,A,宮崎のレンタルダンススタジオおすすめ,宮崎のレンタルダンススタジオおすすめ|南宮崎駅のレンタルダンススタジオおすすめ|宮崎空港駅のレンタルダンススタジオおすすめ
1190730,1190730,南宮崎,南宮崎,宮崎県,宮崎市,宮崎市,宮崎市東大淀２丁目,31.895097,131.422329,JR宮崎空港線|JR日南線|JR日豊本線(佐伯～鹿児島中央),JR九州,3,C,32,駅データ.jp,1,0,C,南宮崎のレンタルダンススタジオおすすめ,南宮崎のレンタルダンススタジオおすすめ|宮崎駅のレンタルダンススタジオおすすめ|宮崎空港駅のレンタルダンススタジオおすすめ
1190739,1190739,都城,都城,宮崎県,都城市,都城市,都城市栄町,31.73657,131.073992,JR日豊本線(佐伯～鹿児島中央)|えびの高原線,JR九州,2,C,23,駅データ.jp,1,0,D,都城のレンタルダンススタジオおすすめ,都城のレンタルダンススタジオおすすめ
1190801,1190801,桂川,桂川,福岡県,嘉穂郡桂川町,嘉穂郡桂川町,嘉穂郡桂川町大字豆田,33.584705,130.662752,原田線|福北ゆたか線|福北ゆたか線(折尾～桂川),JR九州,3,C,24,駅データ.jp,1,0,C,桂川のレンタルダンススタジオおすすめ,桂川のレンタルダンススタジオおすすめ|新飯塚駅のレンタルダンススタジオおすすめ
1190919,1190919,唐津,唐津,佐賀県,唐津市,唐津市,唐津市新興町西新興町,33.446038,129.96835,JR唐津線|JR筑肥線(姪浜～西唐津)|JR筑肥線(西唐津～伊万里),JR九州,3,C,32,駅データ.jp,1,0,C,唐津のレンタルダンススタジオおすすめ,唐津のレンタルダンススタジオおすすめ|西唐津駅のレンタルダンススタジオおすすめ
1190920,1190920,西唐津,西唐津,佐賀県,唐津市,唐津市,唐津市二タ子２丁目,33.46142,129.957748,JR唐津線|JR筑肥線(姪浜～西唐津)|JR筑肥線(西唐津～伊万里),JR九州,3,C,32,駅データ.jp,1,0,C,西唐津のレンタルダンススタジオおすすめ,西唐津のレンタルダンススタジオおすすめ|唐津駅のレンタルダンススタジオおすすめ
1191108,1191108,直方,直方,福岡県,直方市,直方市,直方市大字山部,33.74805,130.724677,伊田線|福北ゆたか線(折尾～桂川),JR九州|平成筑豊鉄道,2,C,23,駅データ.jp,1,0,D,直方のレンタルダンススタジオおすすめ,直方のレンタルダンススタジオおすすめ|松山駅のレンタルダンススタジオおすすめ|新飯塚駅のレンタルダンススタジオおすすめ
1191113,1191113,新飯塚,新飯塚,福岡県,飯塚市,飯塚市,飯塚市大字立岩,33.644261,130.694278,JR後藤寺線|福北ゆたか線(折尾～桂川),JR九州,2,C,23,駅データ.jp,1,0,D,新飯塚のレンタルダンススタジオおすすめ,新飯塚のレンタルダンススタジオおすすめ|桂川駅のレンタルダンススタジオおすすめ|松山駅のレンタルダンススタジオおすすめ|田川後藤寺駅のレンタルダンススタジオおすすめ|田川伊田駅のレンタルダンススタジオおすすめ|直方駅のレンタルダンススタジオおすすめ
1191413,1191413,田川伊田,田川伊田,福岡県,田川市,田川市,田川市伊田,33.642046,130.817688,JR日田彦山線|伊田線|田川線,JR九州|平成筑豊鉄道,3,C,32,駅データ.jp,1,0,C,田川伊田のレンタルダンススタジオおすすめ,田川伊田のレンタルダンススタジオおすすめ|田川後藤寺駅のレンタルダンススタジオおすすめ|松山駅のレンタルダンススタジオおすすめ|新飯塚駅のレンタルダンススタジオおすすめ
1191414,1191414,田川後藤寺,田川後藤寺,福岡県,田川市,田川市,田川市奈良,33.630294,130.800232,JR後藤寺線|JR日田彦山線|糸田線,JR九州|平成筑豊鉄道,3,C,32,駅データ.jp,1,0,C,田川後藤寺のレンタルダンススタジオおすすめ,田川後藤寺のレンタルダンススタジオおすすめ|田川伊田駅のレンタルダンススタジオおすすめ|松山駅のレンタルダンススタジオおすすめ|新飯塚駅のレンタルダンススタジオおすすめ
1191814,1191814,佐世保,佐世保,長崎県,佐世保市,佐世保市,佐世保市白南風町,33.163868,129.725667,JR佐世保線|西九州線(伊万里～佐世保),JR九州|松浦鉄道,2,C,23,駅データ.jp,1,0,D,佐世保のレンタルダンススタジオおすすめ,佐世保のレンタルダンススタジオおすすめ
1192014,1192014,伊万里,伊万里,佐賀県,伊万里市,伊万里市,伊万里市新天町,33.271859,129.876469,JR筑肥線(西唐津～伊万里)|西九州線(伊万里～佐世保)|西九州線(有田～伊万里),JR九州|松浦鉄道,3,C,32,駅データ.jp,1,0,C,伊万里のレンタルダンススタジオおすすめ,伊万里のレンタルダンススタジオおすすめ
1192304,1192304,新水前寺,新水前寺,熊本県,熊本市,熊本市中央区,熊本市中央区白山二丁目3,32.793465,130.72668,熊本市電Ａ系統|熊本市電Ｂ系統|豊肥本線,JR九州|熊本市交通局,3,C,24,駅データ.jp,1,0,C,新水前寺のレンタルダンススタジオおすすめ,新水前寺のレンタルダンススタジオおすすめ|熊本駅のレンタルダンススタジオおすすめ|上熊本駅のレンタルダンススタジオおすすめ
1192515,1192515,人吉,人吉,熊本県,人吉市,人吉市,人吉市中青井町,32.216142,130.753797,えびの高原線(八代～吉松)|湯前線,JR九州|くま川鉄道,2,C,23,駅データ.jp,1,0,D,人吉のレンタルダンススタジオおすすめ,人吉のレンタルダンススタジオおすすめ
1192519,1192519,吉松,吉松,鹿児島県,姶良郡湧水町,姶良郡湧水町,姶良郡湧水町川西,32.012026,130.738104,JR肥薩線(吉松～隼人)|えびの高原線|えびの高原線(八代～吉松),JR九州,3,C,24,駅データ.jp,1,0,C,吉松のレンタルダンススタジオおすすめ,吉松のレンタルダンススタジオおすすめ
1192704,1192704,宮崎空港,宮崎空港,宮崎県,宮崎市,宮崎市,宮崎市赤江字飛江田無番地,31.87251,131.440555,JR宮崎空港線,JR九州,1,C,23,駅データ.jp,1,0,D,宮崎空港のレンタルダンススタジオおすすめ,宮崎空港のレンタルダンススタジオおすすめ|宮崎駅のレンタルダンススタジオおすすめ|南宮崎駅のレンタルダンススタジオおすすめ
1193003,1193003,南鹿児島,南鹿児島,鹿児島県,鹿児島市,鹿児島市,鹿児島市南郡元町,31.555079,130.543955,JR指宿枕崎線|鹿児島市電１系統,JR九州|鹿児島市交通局,2,C,23,駅データ.jp,1,0,D,南鹿児島のレンタルダンススタジオおすすめ,南鹿児島のレンタルダンススタジオおすすめ|鹿児島中央駅のレンタルダンススタジオおすすめ|鹿児島駅のレンタルダンススタジオおすすめ
2100109,2100109,下赤塚,下赤塚,東京都,板橋区,板橋区,板橋区赤塚新町１-２３-１,35.770145,139.644175,東京メトロ副都心線|東京メトロ有楽町線|東武東上線,東京メトロ|東武鉄道,3,C,24,駅データ.jp,1,4,C,下赤塚のレンタルダンススタジオおすすめ,下赤塚のレンタルダンススタジオおすすめ|練馬駅のレンタルダンススタジオおすすめ|和光市駅のレンタルダンススタジオおすすめ|小竹向原駅のレンタルダンススタジオおすすめ|赤羽駅のレンタルダンススタジオおすすめ|池袋駅のレンタルダンススタジオおすすめ|高田馬場駅のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100110,2100110,成増,成増,東京都,板橋区,板橋区,板橋区成増２-１３-１,35.776946,139.631901,東京メトロ副都心線|東京メトロ有楽町線|東武東上線,東京メトロ|東武鉄道,3,C,24,駅データ.jp,1,4,C,成増のレンタルダンススタジオおすすめ,成増のレンタルダンススタジオおすすめ|和光市駅のレンタルダンススタジオおすすめ|練馬駅のレンタルダンススタジオおすすめ|小竹向原駅のレンタルダンススタジオおすすめ|北朝霞駅のレンタルダンススタジオおすすめ|池袋駅のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ|赤羽駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100111,2100111,和光市,和光市,埼玉県,和光市,和光市,埼玉県和光市本町4-6,35.788507,139.612434,東京メトロ副都心線|東京メトロ有楽町線|東武東上線,東京メトロ|東武鉄道,3,C,32,駅データ.jp,1,0,C,和光市のレンタルダンススタジオおすすめ,和光市のレンタルダンススタジオおすすめ|成増駅のレンタルダンススタジオおすすめ|下赤塚駅のレンタルダンススタジオおすすめ|北朝霞駅のレンタルダンススタジオおすすめ|練馬駅のレンタルダンススタジオおすすめ|浦和駅のレンタルダンススタジオおすすめ|小竹向原駅のレンタルダンススタジオおすすめ|池袋駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100126,2100126,坂戸,坂戸,埼玉県,坂戸市,坂戸市,坂戸市日の出町１-１,35.957181,139.394032,東武東上線|東武越生線,東武鉄道,2,C,23,駅データ.jp,1,1,D,坂戸のレンタルダンススタジオおすすめ,坂戸のレンタルダンススタジオおすすめ|高麗川駅のレンタルダンススタジオおすすめ|川越駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100201,2100201,浅草,浅草,東京都,台東区,台東区,東京都台東区花川戸一丁目4-1,35.710692,139.797592,東京メトロ銀座線|東武伊勢崎線|都営浅草線,東京メトロ|東京都交通局|東武鉄道,3,C,24,駅データ.jp,1,10,B,浅草のレンタルダンススタジオおすすめ,浅草のレンタルダンススタジオおすすめ|上野駅のレンタルダンススタジオおすすめ|秋葉原駅のレンタルダンススタジオおすすめ|錦糸町駅のレンタルダンススタジオおすすめ|御徒町駅のレンタルダンススタジオおすすめ|馬喰町駅のレンタルダンススタジオおすすめ|南千住駅のレンタルダンススタジオおすすめ|東京駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100203,2100203,押上〈スカイツリー前〉,押上〈スカイツリー前〉,東京都,墨田区,墨田区,墨田区押上一丁目,35.710702,139.812935,京成押上線|東京メトロ半蔵門線|東武伊勢崎線|都営浅草線,京成電鉄|東京メトロ|東京都交通局|東武鉄道,4,C,30,駅データ.jp,1,0,C,押上〈スカイツリー前〉のレンタルダンススタジオおすすめ,押上〈スカイツリー前〉のレンタルダンススタジオおすすめ|錦糸町駅のレンタルダンススタジオおすすめ|南千住駅のレンタルダンススタジオおすすめ|上野駅のレンタルダンススタジオおすすめ|秋葉原駅のレンタルダンススタジオおすすめ|北千住駅のレンタルダンススタジオおすすめ|日暮里駅のレンタルダンススタジオおすすめ|御徒町駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100227,2100227,春日部,春日部,埼玉県,春日部市,春日部市,春日部市粕壁１丁目,35.980095,139.752345,東武アーバンパークライン（東武野田線）|東武伊勢崎線,東武鉄道,2,C,23,駅データ.jp,1,0,D,春日部のレンタルダンススタジオおすすめ,春日部のレンタルダンススタジオおすすめ|東川口駅のレンタルダンススタジオおすすめ|久喜駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100237,2100237,羽生,羽生,埼玉県,羽生市,羽生市,羽生市南１,36.170345,139.533949,東武伊勢崎線|秩父鉄道秩父本線,東武鉄道|秩父鉄道,2,C,23,駅データ.jp,1,0,D,羽生のレンタルダンススタジオおすすめ,羽生のレンタルダンススタジオおすすめ|館林駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100240,2100240,館林,館林,群馬県,館林市,館林市,館林市本町２丁目,36.246606,139.527811,東武伊勢崎線|東武佐野線|東武小泉線,東武鉄道,3,C,32,駅データ.jp,1,0,C,館林のレンタルダンススタジオおすすめ,館林のレンタルダンススタジオおすすめ|羽生駅のレンタルダンススタジオおすすめ|佐野駅のレンタルダンススタジオおすすめ
2100248,2100248,太田,太田,群馬県,太田市,太田市,太田市東本町,36.294228,139.378779,東武伊勢崎線|東武小泉線|東武桐生線,東武鉄道,3,C,32,駅データ.jp,1,0,C,太田のレンタルダンススタジオおすすめ,太田のレンタルダンススタジオおすすめ
2100313,2100313,新栃木,新栃木,栃木県,栃木市,栃木市,栃木市平柳町１丁目,36.390149,139.742308,東武宇都宮線|東武日光線,東武鉄道,2,C,23,駅データ.jp,1,0,D,新栃木のレンタルダンススタジオおすすめ,新栃木のレンタルダンススタジオおすすめ|栃木駅のレンタルダンススタジオおすすめ|小山駅のレンタルダンススタジオおすすめ
2100422,2100422,流山おおたかの森,流山おおたかの森,千葉県,流山市,流山市,流山市西初石六丁目,35.871925,139.925471,つくばエクスプレス|東武アーバンパークライン（東武野田線）,東武鉄道|首都圏新都市鉄道,2,C,23,駅データ.jp,1,0,D,流山おおたかの森のレンタルダンススタジオおすすめ,流山おおたかの森のレンタルダンススタジオおすすめ|柏駅のレンタルダンススタジオおすすめ|南流山駅のレンタルダンススタジオおすすめ|新松戸駅のレンタルダンススタジオおすすめ|我孫子駅のレンタルダンススタジオおすすめ|松戸駅のレンタルダンススタジオおすすめ|守谷駅のレンタルダンススタジオおすすめ|東松戸駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2100430,2100430,新鎌ヶ谷,新鎌ヶ谷,千葉県,鎌ケ谷市,鎌ケ谷市,千葉県鎌ケ谷市新鎌ケ谷一丁目13-1,35.779601,139.99871,京成松戸線|北総鉄道北総線|成田スカイアクセス|東武アーバンパークライン（東武野田線）,京成電鉄|北総鉄道|東武鉄道,4,C,30,駅データ.jp,1,0,C,新鎌ヶ谷のレンタルダンススタジオおすすめ,新鎌ヶ谷のレンタルダンススタジオおすすめ|東松戸駅のレンタルダンススタジオおすすめ|船橋駅のレンタルダンススタジオおすすめ|松戸駅のレンタルダンススタジオおすすめ|西船橋駅のレンタルダンススタジオおすすめ|新松戸駅のレンタルダンススタジオおすすめ|柏駅のレンタルダンススタジオおすすめ|本八幡駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2200106,2200106,練馬,練馬,東京都,練馬区,練馬区,練馬区練馬１-３-５,35.737771,139.654469,西武有楽町線|西武池袋線|西武豊島線|都営大江戸線,東京都交通局|西武鉄道,4,C,38,駅データ.jp,1,10,B,練馬のレンタルダンススタジオおすすめ,練馬のレンタルダンススタジオおすすめ|小竹向原駅のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ|荻窪駅のレンタルダンススタジオおすすめ|下赤塚駅のレンタルダンススタジオおすすめ|成増駅のレンタルダンススタジオおすすめ|東中野駅のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2200117,2200117,西所沢,西所沢,埼玉県,所沢市,所沢市,所沢市西所沢１-１１-９,35.789303,139.455959,西武池袋線|西武狭山線,西武鉄道,2,C,23,駅データ.jp,1,0,D,西所沢のレンタルダンススタジオおすすめ,西所沢のレンタルダンススタジオおすすめ|所沢駅のレンタルダンススタジオおすすめ|東村山駅のレンタルダンススタジオおすすめ|小平駅のレンタルダンススタジオおすすめ|立川駅のレンタルダンススタジオおすすめ|国分寺駅のレンタルダンススタジオおすすめ|西国分寺駅のレンタルダンススタジオおすすめ|高松駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2200125,2200125,飯能,東飯能,埼玉県,飯能市,飯能市,飯能市仲町１１-２１,35.851189,139.318824,西武池袋線|西武秩父線,西武鉄道,2,C,23,駅データ.jp,1,0,D,東飯能のレンタルダンススタジオおすすめ,東飯能のレンタルダンススタジオおすすめ|高麗川駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2200131,2200131,所沢,所沢,埼玉県,所沢市,所沢市,所沢市くすのき台１-１４-５,35.786627,139.473324,西武新宿線|西武池袋線,西武鉄道,2,C,23,駅データ.jp,1,0,D,所沢のレンタルダンススタジオおすすめ,所沢のレンタルダンススタジオおすすめ|西所沢駅のレンタルダンススタジオおすすめ|東村山駅のレンタルダンススタジオおすすめ|小平駅のレンタルダンススタジオおすすめ|国分寺駅のレンタルダンススタジオおすすめ|西国分寺駅のレンタルダンススタジオおすすめ|北朝霞駅のレンタルダンススタジオおすすめ|高松駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
2200301,2200301,小竹向原,小竹向原,東京都,練馬区,練馬区,東京都練馬区小竹町二丁目16-15,35.743803,139.678572,東京メトロ副都心線|東京メトロ有楽町線|西武有楽町線,東京メトロ|西武鉄道,3,C,24,駅データ.jp,1,13,B,小竹向原のレンタルダンススタジオおすすめ,小竹向原のレンタルダンススタジオおすすめ|練馬駅のレンタルダンススタジオおすすめ|池袋駅のレンタルダンススタジオおすすめ|高田馬場駅のレンタルダンススタジオおすすめ|中野駅のレンタルダンススタジオおすすめ|下赤塚駅のレンタルダンススタジオおすすめ|東中野駅のレンタルダンススタジオおすすめ|新宿駅のレンタルダンススタジオおすすめ|24時間使えるレンタルダンススタジオ 東京|安いレンタルダンススタジオ 東京
